Name,State,Notes,User,Tags,Created,Runtime,dataset_name,end_shape,euclidean_subspace,full_run,use_parka,geodesic_initialization,geodesic_residuals,n_times,noise_factor,sped_up,start_shape,ellipse_dimensions,n_steps,n_subdivisions,tol_factor,euclidean_subspace_via_diffs,euclidean_subspace_via_ratio,geodesic_coef_err,geodesic_duration_time,geodesic_intercept_err,geodesic_tol,linear_coef_err,linear_duration_time,linear_intercept_err,mesh_diameter,ellipse_ratio_h_v,n_faces,test_diff_tolerance
run_ozmi9bj4,finished,-,adelemyers,,2023-06-29T20:00:54.000Z,1789,synthetic,ellipsoid,,True,,warm_start,False,5,0.0,True,sphere,"[2,2,3]",3.0,2.0,0.001,false,false,0.17191635223823584,1747.1679072380066,0.034383270447646774,2361.960000000001,0.17191635223823584,1717.9098858833313,0.034383270447646774,60.00000000000001,0.6666666666666666,320.0,0.06
run_pw8gacbv,finished,-,adelemyers,,2023-06-29T19:54:14.000Z,379,synthetic,ellipsoid,,True,,warm_start,False,5,0.0,True,sphere,"[10,10,2]",3.0,1.0,0.001,false,false,48.312705638797325,356.25819396972656,2.733326478989031,158.76000000000005,48.312705638797325,345.73493695259094,2.733326478989031,60.00000000000001,5.0,80.0,0.06
run_ui15n0xu,finished,-,adelemyers,,2023-06-29T19:45:54.000Z,498,synthetic,ellipsoid,,True,,warm_start,False,5,0.0,True,sphere,"[2,2,10]",3.0,1.0,0.001,false,false,0.571979514498595,475.3264131546021,0.11439590289971806,158.76000000000005,0.571979514498595,463.2376217842102,0.11439590289971806,60.00000000000001,0.2,80.0,0.06
run_bpjmclmd,finished,-,adelemyers,,2023-06-29T19:37:19.000Z,513,synthetic,ellipsoid,,True,,warm_start,False,5,0.0,True,sphere,"[2,2,3]",3.0,1.0,0.001,false,false,3.270775792229773e-15,488.337521314621,1.6353808411622836e-15,158.76000000000005,3.270775792229773e-15,478.2871322631836,1.6353808411622836e-15,60.00000000000001,0.6666666666666666,80.0,0.06
run_x6gjfrme,finished,-,adelemyers,,2023-06-29T18:02:21.000Z,1079,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[2,2,3]",3.0,2.0,0.001,false,false,0.17191635223823584,1034.1113877296448,0.034383270447646774,2361.960000000001,0.17191635223823584,1004.0351855754852,0.034383270447646774,60.00000000000001,0.6666666666666666,320.0,0.06
run_sfta2t84,finished,-,adelemyers,,2023-06-29T17:58:23.000Z,236,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[10,10,2]",3.0,1.0,0.001,false,false,48.312705638797325,211.7626187801361,2.733326478989031,158.76000000000005,48.312705638797325,201.12883496284485,2.733326478989031,60.00000000000001,5.0,80.0,0.06
run_wl1jcovn,finished,-,adelemyers,,2023-06-29T17:49:17.000Z,544,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[2,2,10]",3.0,1.0,0.001,false,false,0.571979514498595,518.3836233615875,0.11439590289971806,158.76000000000005,0.571979514498595,506.8633637428284,0.11439590289971806,60.00000000000001,0.2,80.0,0.06
run_fgu7eaax,finished,-,adelemyers,,2023-06-29T17:42:37.000Z,398,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[2,2,3]",3.0,1.0,0.001,false,false,3.270775792229773e-15,376.3138692378998,1.6353808411622836e-15,158.76000000000005,3.270775792229773e-15,366.1982176303863,1.6353808411622836e-15,60.00000000000001,0.6666666666666666,80.0,0.06
run_9mq2t76j,failed,-,adelemyers,,2023-06-29T16:06:13.000Z,36,synthetic,ellipsoid,,,,warm_start,False,10,0.0,True,sphere,"[2,2,3]",,1.0,0.001,,,3.270775792229773e-15,,1.6353808411622836e-15,,3.270775792229773e-15,,1.6353808411622836e-15,,,,
run_8mnzybvu,finished,-,adelemyers,,2023-06-29T14:45:50.000Z,4821,synthetic,ellipsoid,,,,warm_start,False,5,0.01,True,sphere,"[10,10,2]",,4.0,0.001,false,false,14.416723457985798,2455.012107133866,3.116451640626246,768.6000000000003,14.416723457985798,138.6699984073639,3.116451640626246,60.000000000000014,5.0,5120.0,
run_co2o9rn5,finished,-,adelemyers,,2023-06-29T13:50:12.000Z,3337,synthetic,ellipsoid,,,,warm_start,False,5,0.01,True,sphere,"[2,2,10]",,4.0,0.001,false,false,18.844565958209675,1737.7223076820374,0.9896755673764913,768.6000000000003,18.844565958209675,138.34884595870972,0.9896755673764913,60.000000000000014,0.2,5120.0,
run_018is7bt,finished,-,adelemyers,,2023-06-29T12:41:51.000Z,4099,synthetic,ellipsoid,,,,warm_start,False,5,0.01,True,sphere,"[2,2,3]",,4.0,0.001,false,false,1.2208773163680786,2106.3743302822118,0.4164728265927333,768.6000000000003,1.2208773163680786,137.59900665283203,0.4164728265927333,60.000000000000014,0.6666666666666666,5120.0,
run_lc8y8sae,finished,-,adelemyers,,2023-06-29T12:32:17.000Z,573,synthetic,ellipsoid,,,,warm_start,False,5,0.01,True,sphere,"[10,10,2]",,3.0,0.001,false,false,3.8711925243657457,285.0556409358978,6.964891111772346,192.60000000000005,3.8711925243657457,10.101734638214111,6.964891111772346,60.000000000000014,5.0,1280.0,
run_gwohey7g,finished,-,adelemyers,,2023-06-29T12:12:01.000Z,1214,synthetic,ellipsoid,,,,warm_start,False,5,0.01,True,sphere,"[2,2,10]",,3.0,0.001,false,false,11.445302841956016,599.5685863494873,1.4833218433076358,192.60000000000005,11.445302841956016,10.147097110748293,1.4833218433076358,60.000000000000014,0.2,1280.0,
run_gsll9azj,finished,-,adelemyers,,2023-06-29T12:02:58.000Z,541,synthetic,ellipsoid,,,,warm_start,False,5,0.01,True,sphere,"[2,2,3]",,3.0,0.001,false,false,0.9526815252396205,268.3708906173706,0.38636381919910945,192.60000000000005,0.9526815252396205,10.21635603904724,0.38636381919910945,60.000000000000014,0.6666666666666666,1280.0,
run_cwkipdot,finished,-,adelemyers,,2023-06-29T12:00:34.000Z,142,synthetic,ellipsoid,,,,warm_start,False,5,0.01,True,sphere,"[10,10,2]",,2.0,0.001,false,false,48.39478678552975,64.86364579200745,1.1958983042232747,48.60000000000001,48.39478678552975,1.02638578414917,1.1958983042232747,60.00000000000001,5.0,320.0,
run_p11a5vgq,finished,-,adelemyers,,2023-06-29T11:58:29.000Z,123,synthetic,ellipsoid,,,,warm_start,False,5,0.01,True,sphere,"[2,2,10]",,2.0,0.001,false,false,1.429529854804188,53.62728524208069,0.7763129271022484,48.60000000000001,1.429529854804188,1.0939621925354004,0.7763129271022484,60.00000000000001,0.2,320.0,
run_m01fs7dt,finished,-,adelemyers,,2023-06-29T11:56:53.000Z,95,synthetic,ellipsoid,,,,warm_start,False,5,0.01,True,sphere,"[2,2,3]",,2.0,0.001,false,false,0.7631469759152133,41.20615887641907,0.35708598296346844,48.60000000000001,0.7631469759152133,1.105992078781128,0.35708598296346844,60.00000000000001,0.6666666666666666,320.0,
run_40rr9rhl,finished,-,adelemyers,,2023-06-29T11:56:01.000Z,50,synthetic,ellipsoid,,,,warm_start,False,5,0.01,True,sphere,"[10,10,2]",,1.0,0.001,false,false,48.54281134764509,18.343913793563843,2.8504606831586474,12.6,48.54281134764509,0.247166633605957,2.8504606831586474,60.00000000000001,5.0,80.0,
run_h9e4pddw,finished,-,adelemyers,,2023-06-29T11:55:21.000Z,38,synthetic,ellipsoid,,,,warm_start,False,5,0.01,True,sphere,"[2,2,10]",,1.0,0.001,false,false,0.9545436407014514,13.464258670806885,0.36783793588334185,12.6,0.9545436407014514,0.2381916046142578,0.36783793588334185,60.00000000000001,0.2,80.0,
run_9ul5k8dg,finished,-,adelemyers,,2023-06-29T11:54:50.000Z,29,synthetic,ellipsoid,,,,warm_start,False,5,0.01,True,sphere,"[2,2,3]",,1.0,0.001,false,false,0.6914914150094092,7.93182635307312,0.3098486354850912,12.6,0.6914914150094092,0.2547559738159179,0.3098486354850912,60.00000000000001,0.6666666666666666,80.0,
run_8cru9u51,finished,-,adelemyers,,2023-06-29T10:22:58.000Z,5510,synthetic,ellipsoid,,,,warm_start,False,5,0.001,True,sphere,"[10,10,2]",,4.0,0.001,false,false,14.378167891240837,2805.433516263962,3.0477595068082297,768.6000000000003,14.378167891240837,137.39789175987244,3.0477595068082297,60.000000000000014,5.0,5120.0,
run_7te4zhz2,finished,-,adelemyers,,2023-06-29T09:24:33.000Z,3503,synthetic,ellipsoid,,,,warm_start,False,5,0.001,True,sphere,"[2,2,10]",,4.0,0.001,false,false,18.82527484109086,1818.374412059784,0.8442300693811896,768.6000000000003,18.82527484109086,138.00498604774475,0.8442300693811896,60.000000000000014,0.2,5120.0,
run_whrukz80,finished,-,adelemyers,,2023-06-29T08:53:15.000Z,1876,synthetic,ellipsoid,,,,warm_start,False,5,0.001,True,sphere,"[2,2,3]",,4.0,0.001,false,false,0.9525071421272677,998.440411567688,0.19330569203576417,768.6000000000003,0.9525071421272677,137.19627928733826,0.19330569203576417,60.000000000000014,0.6666666666666666,5120.0,
run_teqfxwoc,finished,-,adelemyers,,2023-06-29T08:41:15.000Z,718,synthetic,ellipsoid,,,,warm_start,False,5,0.001,True,sphere,"[10,10,2]",,3.0,0.001,false,false,3.655379013014167,355.67641162872314,6.941519070933201,192.60000000000005,3.655379013014167,10.294431924819946,6.941519070933201,60.000000000000014,5.0,1280.0,
run_5njte5f0,finished,-,adelemyers,,2023-06-29T08:10:18.000Z,1855,synthetic,ellipsoid,,,,warm_start,False,5,0.001,True,sphere,"[2,2,10]",,3.0,0.001,false,false,11.394932750596858,924.7246198654176,1.319328115868237,192.60000000000005,11.394932750596858,10.25721549987793,1.319328115868237,60.000000000000014,0.2,1280.0,
run_tse3fx0a,finished,-,adelemyers,,2023-06-29T08:03:51.000Z,385,synthetic,ellipsoid,,,,warm_start,False,5,0.001,True,sphere,"[2,2,3]",,3.0,0.001,false,false,0.6161426190528198,189.73557829856875,0.12757663774510655,192.60000000000005,0.6161426190528198,10.364881038665771,0.12757663774510655,60.000000000000014,0.6666666666666666,1280.0,
run_hbndr9rn,finished,-,adelemyers,,2023-06-29T08:00:51.000Z,179,synthetic,ellipsoid,,,,warm_start,False,5,0.001,True,sphere,"[10,10,2]",,2.0,0.001,false,false,48.33011342630012,81.25889039039612,1.0959549397202044,48.60000000000001,48.33011342630012,1.0969390869140625,1.0959549397202044,60.00000000000001,5.0,320.0,
run_r5drns3b,finished,-,adelemyers,,2023-06-29T07:59:33.000Z,76,synthetic,ellipsoid,,,,warm_start,False,5,0.001,True,sphere,"[2,2,10]",,2.0,0.001,false,false,1.1979732160309082,32.545536518096924,0.6922261081575931,48.60000000000001,1.1979732160309082,1.0237596035003662,0.6922261081575931,60.00000000000001,0.2,320.0,
run_yp2q5ojs,finished,-,adelemyers,,2023-06-29T07:58:22.000Z,69,synthetic,ellipsoid,,,,warm_start,False,5,0.001,True,sphere,"[2,2,3]",,2.0,0.001,false,false,0.19800623197618783,28.537962198257446,0.053827702551515436,48.60000000000001,0.19800623197618783,1.2392737865447998,0.053827702551515436,60.00000000000001,0.6666666666666666,320.0,
run_ygp65ds7,finished,-,adelemyers,,2023-06-29T07:57:34.000Z,46,synthetic,ellipsoid,,,,warm_start,False,5,0.001,True,sphere,"[10,10,2]",,1.0,0.001,false,false,48.32236967419705,13.547147274017334,2.7359040010558475,12.6,48.32236967419705,0.2324824333190918,2.7359040010558475,60.00000000000001,5.0,80.0,
run_rttrupqr,finished,-,adelemyers,,2023-06-29T07:57:00.000Z,32,synthetic,ellipsoid,,,,warm_start,False,5,0.001,True,sphere,"[2,2,10]",,1.0,0.001,false,false,0.5960533833581704,9.9621000289917,0.12980536518384828,12.6,0.5960533833581704,0.2271966934204101,0.12980536518384828,60.00000000000001,0.2,80.0,
run_50sfo0rq,finished,-,adelemyers,,2023-06-29T07:56:29.000Z,29,synthetic,ellipsoid,,,,warm_start,False,5,0.001,True,sphere,"[2,2,3]",,1.0,0.001,false,false,0.07863486082878432,8.228458642959595,0.042089828158860934,12.6,0.07863486082878432,0.2396318912506103,0.042089828158860934,60.00000000000001,0.6666666666666666,80.0,
run_hoh40ud7,finished,-,adelemyers,,2023-06-29T06:10:42.000Z,6346,synthetic,ellipsoid,,,,warm_start,False,5,0.0001,True,sphere,"[10,10,2]",,4.0,0.001,false,false,14.375478911918572,3218.09214258194,3.047412379960897,768.6000000000003,14.375478911918572,137.99370431900024,3.047412379960897,60.000000000000014,5.0,5120.0,
run_pzseibuc,finished,-,adelemyers,,2023-06-29T05:16:57.000Z,3223,synthetic,ellipsoid,,,,warm_start,False,5,0.0001,True,sphere,"[2,2,10]",,4.0,0.001,false,false,18.82503785096734,1669.900667667389,0.8416778174039168,768.6000000000003,18.82503785096734,137.1832709312439,0.8416778174039168,60.000000000000014,0.2,5120.0,
run_r5gao49a,finished,-,adelemyers,,2023-06-29T04:36:42.000Z,2413,synthetic,ellipsoid,,,,warm_start,False,5,0.0001,True,sphere,"[2,2,3]",,4.0,0.001,false,false,0.9491339393183951,1286.258671760559,0.1898916003667552,768.6000000000003,0.9491339393183951,139.55185961723328,0.1898916003667552,60.000000000000014,0.6666666666666666,5120.0,
run_8p02t2ry,finished,-,adelemyers,,2023-06-29T04:27:10.000Z,571,synthetic,ellipsoid,,,,warm_start,False,5,0.0001,True,sphere,"[10,10,2]",,3.0,0.001,false,false,3.6360722802392225,285.57899498939514,6.939100508654486,192.60000000000005,3.6360722802392225,10.232813835144045,6.939100508654486,60.000000000000014,5.0,1280.0,
run_snho83n2,finished,-,adelemyers,,2023-06-29T04:06:48.000Z,1220,synthetic,ellipsoid,,,,warm_start,False,5,0.0001,True,sphere,"[2,2,10]",,3.0,0.001,false,false,11.394122477491216,609.0076401233673,1.3157514712484186,192.60000000000005,11.394122477491216,10.132818937301636,1.3157514712484186,60.000000000000014,0.2,1280.0,
run_97474o01,finished,-,adelemyers,,2023-06-29T04:01:37.000Z,309,synthetic,ellipsoid,,,,warm_start,False,5,0.0001,True,sphere,"[2,2,3]",,3.0,0.001,false,false,0.6159207201625215,153.48054599761963,0.12322893792058136,192.60000000000005,0.6159207201625215,10.19523549079895,0.12322893792058136,60.000000000000014,0.6666666666666666,1280.0,
run_8f011oxi,finished,-,adelemyers,,2023-06-29T03:58:55.000Z,160,synthetic,ellipsoid,,,,warm_start,False,5,0.0001,True,sphere,"[10,10,2]",,2.0,0.001,false,false,48.323930195294395,74.08012104034424,1.0900718465465082,48.60000000000001,48.323930195294395,1.0130677223205566,1.0900718465465082,60.00000000000001,5.0,320.0,
run_ouvm9pzs,finished,-,adelemyers,,2023-06-29T03:57:44.000Z,69,synthetic,ellipsoid,,,,warm_start,False,5,0.0001,True,sphere,"[2,2,10]",,2.0,0.001,false,false,1.194097606306042,28.288158655166622,0.6885227555884004,48.60000000000001,1.194097606306042,1.0213797092437744,0.6885227555884004,60.00000000000001,0.2,320.0,
run_yis2o9c5,finished,-,adelemyers,,2023-06-29T03:56:32.000Z,70,synthetic,ellipsoid,,,,warm_start,False,5,0.0001,True,sphere,"[2,2,3]",,2.0,0.001,false,false,0.17287733762639101,28.280065774917603,0.035009343556351824,48.60000000000001,0.17287733762639101,1.030510425567627,0.035009343556351824,60.00000000000001,0.6666666666666666,320.0,
run_en574nyq,finished,-,adelemyers,,2023-06-29T03:55:40.000Z,50,synthetic,ellipsoid,,,,warm_start,False,5,0.0001,True,sphere,"[10,10,2]",,1.0,0.001,false,false,48.313596013900664,18.89798331260681,2.7335388304391377,12.6,48.313596013900664,0.2424354553222656,2.7335388304391377,60.00000000000001,5.0,80.0,
run_tpf4eeux,finished,-,adelemyers,,2023-06-29T03:55:06.000Z,32,synthetic,ellipsoid,,,,warm_start,False,5,0.0001,True,sphere,"[2,2,10]",,1.0,0.001,false,false,0.57497909231892,11.10183572769165,0.11576210373242607,12.6,0.57497909231892,0.2380886077880859,0.11576210373242607,60.00000000000001,0.2,80.0,
run_nzjx89th,finished,-,adelemyers,,2023-06-29T03:54:36.000Z,28,synthetic,ellipsoid,,,,warm_start,False,5,0.0001,True,sphere,"[2,2,3]",,1.0,0.001,false,false,0.006819676458099607,7.886622428894043,0.003386730833400466,12.6,0.006819676458099607,0.2346649169921875,0.003386730833400466,60.00000000000001,0.6666666666666666,80.0,
run_3lrae4cn,finished,-,adelemyers,,2023-06-29T01:31:00.000Z,8614,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[10,10,2]",,4.0,0.001,false,false,14.375362933114978,5745.572299957275,3.0473448829721614,768.6000000000003,14.375362933114978,2905.668251514435,3.0473448829721614,60.000000000000014,5.0,5120.0,
run_fp2aovx5,finished,-,adelemyers,,2023-06-28T23:33:41.000Z,7037,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[2,2,10]",,4.0,0.001,false,false,18.82515239755136,5578.387899875641,0.8415889465893692,768.6000000000003,18.82515239755136,4123.203877687454,0.8415889465893692,60.000000000000014,0.2,5120.0,
run_vnrt6wqg,finished,-,adelemyers,,2023-06-28T22:26:27.000Z,4032,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[2,2,3]",,4.0,0.001,false,false,0.9489713234646932,2760.731882572174,0.18979426469293822,768.6000000000003,0.9489713234646932,1477.8196377754211,0.18979426469293822,60.000000000000014,0.6666666666666666,5120.0,
run_jhbkxuvw,finished,-,adelemyers,,2023-06-28T22:07:05.000Z,1160,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[10,10,2]",,3.0,0.001,false,false,3.6354792759723393,850.8418226242065,6.938968527216632,192.60000000000005,3.6354792759723393,553.3224990367889,6.938968527216632,60.000000000000014,5.0,1280.0,
run_woqwewi9,finished,-,adelemyers,,2023-06-28T21:40:31.000Z,1592,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[2,2,10]",,3.0,0.001,false,false,11.393929108594971,969.9909868240356,1.3156340600354521,192.60000000000005,11.393929108594971,363.4435179233551,1.3156340600354521,60.000000000000014,0.2,1280.0,
run_qudcs9kj,finished,-,adelemyers,,2023-06-28T21:31:54.000Z,515,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[2,2,3]",,3.0,0.001,false,false,0.615787444359464,352.2683255672455,0.12315748887189237,192.60000000000005,0.615787444359464,202.12683272361755,0.12315748887189237,60.000000000000014,0.6666666666666666,1280.0,
run_nnb4ff92,finished,-,adelemyers,,2023-06-28T21:25:53.000Z,359,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[10,10,2]",,2.0,0.001,false,false,48.325181531118815,244.1288695335388,1.0904027396520553,48.60000000000001,48.325181531118815,144.31461453437805,1.0904027396520553,60.00000000000001,5.0,320.0,
run_du09e3o1,finished,-,adelemyers,,2023-06-28T21:24:24.000Z,87,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[2,2,10]",,2.0,0.001,false,false,1.1936154186670482,36.70405411720276,0.6881201903115325,48.60000000000001,1.1936154186670482,1.238983154296875,0.6881201903115325,60.00000000000001,0.2,320.0,
run_8gjuradr,finished,-,adelemyers,,2023-06-28T21:23:10.000Z,73,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[2,2,3]",,2.0,0.001,false,false,0.17191635223823584,29.47413015365601,0.034383270447646774,48.60000000000001,0.17191635223823584,1.0147273540496826,0.034383270447646774,60.00000000000001,0.6666666666666666,320.0,
run_43acu8dl,finished,-,adelemyers,,2023-06-28T21:22:34.000Z,34,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[10,10,2]",,1.0,0.001,false,false,48.312705638797325,10.87555980682373,2.733326478989031,12.6,48.312705638797325,0.243720531463623,2.733326478989031,60.00000000000001,5.0,80.0,
run_ixnlip9m,finished,-,adelemyers,,2023-06-28T21:21:56.000Z,36,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[2,2,10]",,1.0,0.001,false,false,0.571979514498595,12.103895664215088,0.11439590289971806,12.6,0.571979514498595,0.8426909446716309,0.11439590289971806,60.00000000000001,0.2,80.0,
run_85g0tq1w,finished,-,adelemyers,,2023-06-28T21:21:21.000Z,33,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[2,2,3]",,1.0,0.001,false,false,3.270775792229773e-15,9.953501224517822,1.6353808411622836e-15,12.6,3.270775792229773e-15,0.2789425849914551,1.6353808411622836e-15,60.00000000000001,0.6666666666666666,80.0,
run_dv1e294v,finished,-,adelemyers,,2023-06-28T21:18:11.000Z,30,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[2,2,3]",,1.0,0.001,0,0,3.270775792229773e-15,9.589464902877808,1.6353808411622836e-15,12.6,3.270775792229773e-15,0.2577829360961914,1.6353808411622836e-15,60.00000000000001,0.6666666666666666,80.0,
run_r5vrd88h,finished,-,adelemyers,,2023-06-28T21:16:48.000Z,34,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[2,2,3]",,1.0,0.001,0,0,3.270775792229773e-15,12.964232444763184,1.6353808411622836e-15,12.6,3.270775792229773e-15,0.2726750373840332,1.6353808411622836e-15,60.00000000000001,0.6666666666666666,80.0,
run_8zu7mvoh,finished,-,adelemyers,,2023-06-28T21:15:18.000Z,36,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[2,2,3]",,1.0,0.001,0,0,3.270775792229773e-15,9.779431104660034,1.6353808411622836e-15,12.6,3.270775792229773e-15,0.2637207508087158,1.6353808411622836e-15,60.00000000000001,0.6666666666666666,80.0,
run_u9aw376n,finished,-,adelemyers,,2023-06-28T21:13:52.000Z,38,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[2,2,10]",,1.0,0.001,false,false,0.571979514498595,11.752192974090576,0.11439590289971806,12.6,0.571979514498595,0.2449827194213867,0.11439590289971806,60.00000000000001,0.2,80.0,
run_y67qs4ge,finished,-,adelemyers,,2023-06-28T21:13:16.000Z,34,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[2,2,3]",,1.0,0.001,false,false,3.270775792229773e-15,12.250779628753662,1.6353808411622836e-15,12.6,3.270775792229773e-15,0.2613041400909424,1.6353808411622836e-15,60.00000000000001,0.6666666666666666,80.0,
run_yqne9ce6,finished,-,adelemyers,,2023-06-28T21:08:59.000Z,88,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[2,2,10]",,2.0,0.001,false,false,1.1936154186670482,37.41371703147888,0.6881201903115325,48.60000000000001,1.1936154186670482,1.5124351978302002,0.6881201903115325,60.00000000000001,,320.0,
run_homlitzk,finished,-,adelemyers,,2023-06-28T21:07:43.000Z,74,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[2,2,3]",,2.0,0.001,false,false,0.17191635223823584,31.046593189239506,0.034383270447646774,48.60000000000001,0.17191635223823584,1.0846374034881592,0.034383270447646774,60.00000000000001,,320.0,
run_oc04bc9r,finished,-,adelemyers,,2023-06-28T21:07:06.000Z,35,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[10,10,2]",,1.0,0.001,false,false,48.312705638797325,13.164411544799805,2.733326478989031,12.6,48.312705638797325,0.2467191219329834,2.733326478989031,60.00000000000001,,80.0,
run_6it7gdwa,finished,-,adelemyers,,2023-06-28T21:06:29.000Z,35,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[2,2,10]",,1.0,0.001,false,false,0.571979514498595,11.814990043640137,0.11439590289971806,12.6,0.571979514498595,0.2335641384124756,0.11439590289971806,60.00000000000001,,80.0,
run_n363hlw8,finished,-,adelemyers,,2023-06-28T21:05:54.000Z,34,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[2,2,3]",,1.0,0.001,false,false,3.270775792229773e-15,9.828059911727903,1.6353808411622836e-15,12.6,3.270775792229773e-15,0.2650954723358154,1.6353808411622836e-15,60.00000000000001,,80.0,
run_sjje0vgv,finished,-,adelemyers,,2023-06-28T21:01:06.000Z,138,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[2,2,10]",,2.0,0.001,false,false,1.1936154186670482,85.97534823417664,0.6881201903115325,48.60000000000001,1.1936154186670482,48.84388566017151,0.6881201903115325,60.00000000000001,,,
run_royb6u59,finished,-,adelemyers,,2023-06-28T20:59:08.000Z,116,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[2,2,3]",,2.0,0.001,false,false,0.17191635223823584,72.57140874862671,0.034383270447646774,48.60000000000001,0.17191635223823584,44.086031675338745,0.034383270447646774,60.00000000000001,,,
run_hhnt8nea,finished,-,adelemyers,,2023-06-28T20:58:08.000Z,58,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[10,10,2]",,1.0,0.001,false,false,48.312705638797325,33.78904581069946,2.733326478989031,12.6,48.312705638797325,20.41780567169189,2.733326478989031,60.00000000000001,,,
run_l92u0stx,finished,-,adelemyers,,2023-06-28T20:57:18.000Z,48,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[2,2,10]",,1.0,0.001,false,false,0.571979514498595,22.956957578659058,0.11439590289971806,12.6,0.571979514498595,11.300370454788208,0.11439590289971806,60.00000000000001,,,
run_povg3o9w,finished,-,adelemyers,,2023-06-28T20:56:30.000Z,46,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,"[2,2,3]",,1.0,0.001,false,false,3.270775792229773e-15,20.88663911819458,1.6353808411622836e-15,12.6,3.270775792229773e-15,10.273597240447998,1.6353808411622836e-15,60.00000000000001,,,
run_oo6d1qet,finished,-,adelemyers,,2023-06-28T18:32:49.000Z,442,synthetic,ellipsoid,,,,warm_start,False,5,0.01,True,sphere,,,,,false,false,0.7325479238172539,217.98644495010376,0.3587150645800539,192.60000000000005,0.7325479238172539,10.017968893051147,0.3587150645800539,60.000000000000014,,,
run_uyukor3f,finished,-,adelemyers,,2023-06-28T18:22:10.000Z,637,synthetic,ellipsoid,,,,warm_start,False,5,0.001,True,sphere,,,,,false,false,0.10020895530867496,316.65293526649475,0.03844821402245977,192.60000000000005,0.10020895530867496,9.95567011833191,0.03844821402245977,60.000000000000014,,,
run_tp4haejy,finished,-,adelemyers,,2023-06-28T18:09:55.000Z,733,synthetic,ellipsoid,,,,warm_start,False,5,0.0001,True,sphere,,,,,false,false,0.07109506312733814,361.7276725769043,0.011034317286229722,192.60000000000005,0.07109506312733814,10.073114156723022,0.011034317286229722,60.000000000000014,,,
run_3t3ughdp,finished,-,adelemyers,,2023-06-28T17:56:58.000Z,775,synthetic,ellipsoid,,,,warm_start,False,5,0.0,True,sphere,,,,,false,false,0.07083378302034703,383.408341884613,0.010431084137940187,192.60000000000005,0.07083378302034703,10.058504104614258,0.010431084137940187,60.000000000000014,,,
run_n5minler,failed,-,adelemyers,,2023-06-27T20:14:10.000Z,2729,synthetic,ellipsoid,,,,warm_start,True,5,0.0,True,sphere,,,,,false,false,0.07083378302034703,,0.010431084137940187,192.60000000000005,0.07083378302034703,9.746287107467651,0.010431084137940187,60.000000000000014,,,
run_oqywox1e,finished,-,adelemyers,,2023-06-27T03:52:44.000Z,1232,synthetic,ellipsoid,,,,warm_start,False,30,0.01,True,sphere,,,,,0,0,4.314107278710915,1217.6659095287323,1.2320126026717315,1155.6000000000004,4.314107278710915,10.851696491241457,1.2320126026717315,60.000000000000014,,,
run_qtioceve,finished,-,adelemyers,,2023-06-27T03:33:47.000Z,1135,synthetic,ellipsoid,,,,warm_start,False,30,0.001,True,sphere,,,,,0,0,4.289922865567781,1121.622981548309,1.2139090804003116,1155.6000000000004,4.289922865567781,10.90135669708252,1.2139090804003116,60.000000000000014,,,
